OBJECTID,Owner,Path,Source,Type,HIFLD_ID,Name,Max_Voltage,ZIP_CODE,STATE,COUNTY,CITY,Lon,Lat
224,WAPA,,CEC,SUBSTATION,309374,Wesix,60,93668,CA,Fresno County,Unincorporated,-120.3343954,36.66108307
225,PG&E,,CEC,SUBSTATION,309459,West Fresno,115,93706,CA,Fresno County,Fresno,-119.8190045,36.71817367
226,Other,,CEC,SUBSTATION,305840,Westlands 16Ra,115,93210,CA,Fresno County,Unincorporated,-120.2792785,36.39913989
227,Other,,CEC,SUBSTATION,305020,Westlands 18Ra,60,93210,CA,Fresno County,Unincorporated,-120.2512062,36.35685741
228,PG&E,,CEC,SUBSTATION,302044,Woodward,115,93730,CA,Fresno County,Fresno,-119.751001,36.89627702
229,SCE,H6,CEC,,,Camp 10,230,93664,CA,Fresno County,Unincorporated,-119.2403671,37.20417858
230,SCE,H6,CEC,SUBSTATION,302844,Line Creek,33,93634,CA,Fresno County,Unincorporated,-119.1943091,37.24547409
231,SCE,H6,CEC,SUBSTATION,308838,Portal,33,93664,CA,Fresno County,Unincorporated,-119.1591177,37.25699116
232,SCE,H6,CEC,,,Pitman,230,93664,CA,Fresno County,Unincorporated,-119.2408464,37.20543874
233,PG&E,,CEC,SUBSTATION,307108,De Francesco,,93622,CA,Fresno County,Unincorporated,-120.6203074,36.83604392
234,PG&E,,CEC,SUBSTATION,301242,Gates Wellhead,60,93234,CA,Fresno County,Unincorporated,-120.1478193,36.15252107
235,PG&E,,CEC,SUBSTATION,301251,Jacinto,60,95943,CA,Glenn County,Unincorporated,-122.0104719,39.58278564
236,PG&E,,CEC,SUBSTATION,308466,Capay,60,95963,CA,Glenn County,Unincorporated,-122.1038109,39.77596358
237,PG&E,,CEC,SUBSTATION,310114,Elk Creek,60,95939,CA,Glenn County,Unincorporated,-122.5429104,39.5929137
238,PG&E,,CEC,SUBSTATION,305750,Glenn,230,95963,CA,Glenn County,Unincorporated,-122.1429041,39.77791304
239,PG&E,,CEC,SUBSTATION,303881,Headgate,60,95963,CA,Glenn County,Unincorporated,-122.0513104,39.78927916
240,PG&E,,CEC,SUBSTATION,306883,Logan Creek,230,95988,CA,Glenn County,Unincorporated,-122.2630509,39.53951119
241,PG&E,,CEC,SUBSTATION,302830,Orland B,60,95963,CA,Glenn County,Unincorporated,-122.178741,39.725196
242,PG&E,,CEC,,,Provident,60,95943,CA,Glenn County,Unincorporated,-122.0047037,39.55776855
243,PG&E,,CEC,SUBSTATION,306643,Willows A,60,95988,CA,Glenn County,Unincorporated,-122.1861239,39.531676
244,PG&E,,CEC,SUBSTATION,310479,Stony Gorge,,95939,CA,Glenn County,Unincorporated,-122.533157,39.58704303
245,PG&E,,CEC,SUBSTATION,308230,Ultra Power,60,95521,CA,Humboldt County,Blue Lake,-123.9946333,40.87793436
246,PG&E,,CEC,SUBSTATION,304334,Arcata,60,95521,CA,Humboldt County,Arcata,-124.0884243,40.86708117
247,PG&E,,CEC,SUBSTATION,300001,Big Lagoon,60,95570,CA,Humboldt County,Unincorporated,-124.1020064,41.16271474
248,Other,,CEC,SUBSTATION,310198,Blue Chip Milling,60,95519,CA,Humboldt County,Unincorporated,-124.0343692,40.90584397
249,PG&E,,CEC,SUBSTATION,307572,Blue Lake,60,95525,CA,Humboldt County,Unincorporated,-123.9805907,40.8798343
250,PG&E,,CEC,SUBSTATION,306209,Bridgeville,115,95526,CA,Humboldt County,Unincorporated,-123.7803098,40.47964597
251,PG&E,,CEC,SUBSTATION,302794,Carlotta,60,95547,CA,Humboldt County,Unincorporated,-124.0637673,40.54114692
252,PG&E,,CEC,SUBSTATION,301875,Eel River,60,95536,CA,Humboldt County,Unincorporated,-124.2101328,40.60262281
253,PG&E,,CEC,SUBSTATION,305866,Fairhaven,60,95564,CA,Humboldt County,Unincorporated,-124.1962938,40.80046704
254,Other,,CEC,SUBSTATION,306783,Lousiana Pacific,60,95564,CA,Humboldt County,Unincorporated,-124.1961963,40.8059206
255,PG&E,,CEC,SUBSTATION,309820,Fort Seward,60,95511,CA,Humboldt County,Unincorporated,-123.5963844,40.21377701
256,PG&E,,CEC,SUBSTATION,302998,Fruitland,60,95554,CA,Humboldt County,Unincorporated,-123.8373077,40.28584174
257,PG&E,,CEC,SUBSTATION,301728,Garberville,60,95542,CA,Humboldt County,Unincorporated,-123.7928774,40.10300786
258,PG&E,,CEC,SUBSTATION,305752,Harris,60,95503,CA,Humboldt County,Unincorporated,-124.1318534,40.78091459
259,PG&E,,CEC,SUBSTATION,300663,Hoopa,60,95546,CA,Humboldt County,Unincorporated,-123.6821089,41.05646539
260,PG&E,,CEC,SUBSTATION,303673,Humboldt,115,95503,CA,Humboldt County,Unincorporated,-124.11238,40.78258458
261,PG&E,,CEC,SUBSTATION,310336,Humboldt Bay,,95503,CA,Humboldt County,Unincorporated,-124.2096559,40.74032526
262,PG&E,,CEC,SUBSTATION,307372,Janes Creek,60,95521,CA,Humboldt County,Arcata,-124.072347,40.90513782
263,Other,,CEC,SUBSTATION,304968,Sierra Pacific Lumber,60,95521,CA,Humboldt County,Unincorporated,-124.1523425,40.86575137
264,PG&E,,CEC,SUBSTATION,310450,Maple Creek,,95550,CA,Humboldt County,Unincorporated,-123.8737002,40.76789911
265,PG&E,,CEC,SUBSTATION,309670,Newburg,60,95540,CA,Humboldt County,Fortuna,-124.1352072,40.59459298
266,Other,,CEC,SUBSTATION,303676,Windmaster,230,94514,CA,Contra Costa County,Unincorporated,-121.641651,37.80116
267,Other,,CEC,SUBSTATION,302363,Pacific Lumber,60,95565,CA,Humboldt County,Unincorporated,-124.1040001,40.48092347
268,PG&E,,CEC,,,Ridge Cabin,,95550,CA,Humboldt County,Unincorporated,-123.6697785,40.72891925
269,PG&E,,CEC,SUBSTATION,308528,Rio Dell,60,95562,CA,Humboldt County,Rio Dell,-124.0992681,40.49538982
270,PG&E,,CEC,SUBSTATION,308615,Russ Ranch,60,95550,CA,Humboldt County,Unincorporated,-123.8282375,40.82049761
271,Other,,CEC,SUBSTATION,303204,Mrip,,95366,CA,San Joaquin County,Ripon,-121.120652,37.73329501
272,PG&E,,CEC,SUBSTATION,300777,Trinidad,60,95570,CA,Humboldt County,Unincorporated,-124.1284232,41.06473688
273,PG&E,,CEC,SUBSTATION,309847,Willow Creek,60,95573,CA,Humboldt County,Unincorporated,-123.6401062,40.9478759
274,IID,,CEC,SUBSTATION,309842,Alamorio,92,92227,CA,Imperial County,Brawley,-115.5188889,32.99897909
275,IID,,CEC,SUBSTATION,303931,Anza,92,92274,CA,Imperial County,Unincorporated,-115.9785357,33.12533089
276,IID,,CEC,SUBSTATION,304974,Bard,,92283,CA,Imperial County,Unincorporated,-114.5745907,32.78149971
277,IID,,CEC,SUBSTATION,304064,Barret,,92283,CA,Imperial County,Unincorporated,-114.4800809,32.90250651
278,IID,,CEC,SUBSTATION,303610,Bombay,92,92257,CA,Imperial County,Unincorporated,-115.6887666,33.38496117
279,IID,,CEC,SUBSTATION,309012,Calexico,,92231,CA,Imperial County,Calexico,-115.5002718,32.66910959
280,IID,,CEC,SUBSTATION,309726,Calipatria,92,92233,CA,Imperial County,Calipatria,-115.5101474,33.12656119
281,IID,,CEC,SUBSTATION,306347,Central,,92243,CA,Imperial County,El Centro,-115.5779823,32.81791422
282,IID,,CEC,SUBSTATION,303532,Dahlia,92,92243,CA,Imperial County,El Centro,-115.5778337,32.78105848
283,IID,,CEC,SUBSTATION,306917,Desert Shores,92,92274,CA,Imperial County,Unincorporated,-116.0507499,33.41180556
284,IID,,CEC,SUBSTATION,304440,Dixieland,92,92274,CA,Imperial County,Unincorporated,-115.77842,32.79376148
285,IID,46,CEC,SUBSTATION,301611,El Centro,230,92243,CA,Imperial County,El Centro,-115.5371471,32.80234146
286,IID,,CEC,SUBSTATION,305657,Euclid,92,92251,CA,Imperial County,Unincorporated,-115.5791028,32.79963333
287,IID,,CEC,SUBSTATION,304184,Goldfields,92,92283,CA,Imperial County,Unincorporated,-114.9841401,33.05360069
288,IID,,CEC,SUBSTATION,304348,Goldmine,,92283,CA,Imperial County,Unincorporated,-114.8841944,33.04703333
289,IID,,CEC,SUBSTATION,301306,Heber,92,92243,CA,Imperial County,Unincorporated,-115.5345564,32.71478156
290,IID,,CEC,SUBSTATION,300726,Highline,230,92250,CA,Imperial County,Unincorporated,-115.2737119,32.77029303
291,IID,,CEC,SUBSTATION,303539,Holly Sugar,,92251,CA,Imperial County,Unincorporated,-115.5681245,32.91199807
292,IID,,CEC,SUBSTATION,301784,Holtville,,92250,CA,Imperial County,Holtville,-115.3879944,32.81241389
293,IID,,CEC,SUBSTATION,310188,Imperial Valley,,92251,CA,Imperial County,Imperial,-115.5637445,32.85615594
294,SDG&E,"Southwest Powerlink, 45, 46",CEC,SUBSTATION,300666,Imperial Valley,,92274,CA,Imperial County,Unincorporated,-115.7156615,32.71794776
295,SCE,,CEC,SUBSTATION,309703,El Segundo,,90245,CA,Los Angeles County,El Segundo,-118.4230749,33.90844364
296,IID,,CEC,SUBSTATION,302992,Mesquite,,92283,CA,Imperial County,Unincorporated,-114.9867354,33.02737071
297,IID,,CEC,SUBSTATION,310447,Midway,230,92233,CA,Imperial County,Unincorporated,-115.4344743,33.19236269
298,IID,,CEC,SUBSTATION,308891,No Mans Land,,92283,CA,Imperial County,Unincorporated,-114.590084,32.75293878
299,IID,,CEC,SUBSTATION,310380,Drop 2,,92283,CA,Imperial County,Unincorporated,-115.0311648,32.70621445
300,IID,,CEC,SUBSTATION,308885,Sand Hill,,92283,CA,Imperial County,Unincorporated,-114.9425616,32.71114659
301,IID,,CEC,SUBSTATION,300301,Araz,161,92283,CA,Imperial County,Unincorporated,-114.7126452,32.73657328
302,IID,,CEC,SUBSTATION,310007,Navy Base,92,92243,CA,Imperial County,Unincorporated,-115.680425,32.81140555
303,IID,,CEC,SUBSTATION,301669,Niland,161,92233,CA,Imperial County,Unincorporated,-115.501121,33.24227704
304,IID,,CEC,SUBSTATION,309476,Oakley,,92227,CA,Imperial County,Brawley,-115.5429722,32.98697223
305,IID,,CEC,SUBSTATION,307585,Perry,92,92231,CA,Imperial County,Calexico,-115.4907583,32.68710277
306,WAPA,,CEC,SUBSTATION,307389,Knob,,92283,CA,Imperial County,Unincorporated,-114.7486567,32.7603682
307,IID,,CEC,SUBSTATION,300850,Plaster City,,92259,CA,Imperial County,Unincorporated,-115.857801,32.79184606
308,IID,,CEC,SUBSTATION,306205,Pruett,,92231,CA,Imperial County,Unincorporated,-115.5085444,32.68598055
309,IID,,CEC,SUBSTATION,300430,Rio Vista,92,92227,CA,Imperial County,Brawley,-115.5342182,32.97039663
310,IID,,CEC,SUBSTATION,308892,Salton City,92,92274,CA,Imperial County,Unincorporated,-115.9698333,33.28528889
311,IID,,CEC,SUBSTATION,302005,Seeley,92,92273,CA,Imperial County,Unincorporated,-115.6946665,32.79148946
312,IID,,CEC,SUBSTATION,310226,Silsbee,,92243,CA,Imperial County,Unincorporated,-115.6376722,32.75270556
313,IID,,CEC,SUBSTATION,300759,Superstition,92,92251,CA,Imperial County,Unincorporated,-115.7434361,32.88062222
314,IID,,CEC,SUBSTATION,304392,Valley,92,92243,CA,Imperial County,Unincorporated,-115.5340356,32.75930406
315,IID,,CEC,SUBSTATION,304369,Verde,,92250,CA,Imperial County,Unincorporated,-115.2832006,32.69940301
316,IID,,CEC,SUBSTATION,304586,Westmorland,,92281,CA,Imperial County,Westmorland,-115.6189923,33.03810038
317,IID,,CEC,SUBSTATION,304614,Winterhaven,,92283,CA,Imperial County,Unincorporated,-114.6334667,32.73886389
318,SCE,,CEC,SUBSTATION,307164,Deep Springs,,93513,CA,Inyo County,Unincorporated,-117.9796042,37.37438227
319,SCE,,CEC,SUBSTATION,300467,Haiwee,,93555,CA,Inyo County,Unincorporated,-117.9564555,36.10989167
320,SCE,,CEC,SUBSTATION,300486,Lone Pine,,93545,CA,Inyo County,Unincorporated,-118.0725009,36.60071079
321,SCE,L1,CEC,SUBSTATION,304421,Morgan,,93514,CA,Inyo County,Unincorporated,-118.7018945,37.35976047
322,SCE,52,CEC,SUBSTATION,300630,Mt. Tom,,93514,CA,Inyo County,Unincorporated,-118.4653526,37.34980639
323,SCE,52,CEC,SUBSTATION,306686,Roberts,,93514,CA,Inyo County,Unincorporated,-118.3505364,37.40070021
324,PG&E,,CEC,SUBSTATION,303384,Berrenda A,70,93249,CA,Kern County,Unincorporated,-120.0111956,35.7116008
325,PG&E,,CEC,SUBSTATION,300599,Berrenda C,70,93249,CA,Kern County,Unincorporated,-120.0424297,35.65850145
326,Other,,CEC,SUBSTATION,310488,Castaic,70,93243,CA,Kern County,Unincorporated,-118.9009699,34.88051458
327,PG&E,,CEC,SUBSTATION,309030,Cawelo B,70,93308,CA,Kern County,Unincorporated,-119.1183189,35.4707658
328,PG&E,,CEC,SUBSTATION,300633,Cawelo C,115,93308,CA,Kern County,Unincorporated,-119.1154201,35.57075757
329,Other,,CEC,SUBSTATION,301591,Emidio Mobil,70,93313,CA,Kern County,Unincorporated,-119.0658716,35.06295044
330,PG&E,,CEC,SUBSTATION,306377,Kernwater,,93308,CA,Kern County,Unincorporated,-119.035393,35.40105743
331,SCE,,CEC,SUBSTATION,306358,Lebec,,93560,CA,Kern County,Unincorporated,-118.8442502,34.95491418
332,PG&E,,CEC,SUBSTATION,301793,Lost Hills,60,93249,CA,Kern County,Unincorporated,-119.8662835,35.78573189
333,PG&E,,CEC,SUBSTATION,304929,Petrol,115,93308,CA,Kern County,Unincorporated,-118.9921917,35.45463056
334,PG&E,,CEC,SUBSTATION,309576,Valpredo,70,93313,CA,Kern County,Unincorporated,-119.0618268,35.06401416
335,Other,,CEC,SUBSTATION,306710,Pacific Pipeline,70,93243,CA,Kern County,Unincorporated,-118.9252995,34.92639747
336,PG&E,,CEC,SUBSTATION,303111,Antelope,70,93249,CA,Kern County,Unincorporated,-119.9964345,35.6579012
337,PG&E,,CEC,SUBSTATION,306367,Arco,230,93249,CA,Kern County,Unincorporated,-119.9136038,35.7755224
338,PG&E,,CEC,SUBSTATION,307806,Arvin,70,93203,CA,Kern County,Unincorporated,-118.8784674,35.15031453
339,Other,,CEC,SUBSTATION,302255,Arvin-Edison,,93307,CA,Kern County,Unincorporated,-118.9332139,35.31698056
340,PG&E,,CEC,SUBSTATION,303106,Bakersfield,230,93301,CA,Kern County,Bakersfield,-119.004436,35.38723247
341,PG&E,,CEC,SUBSTATION,310253,Blackwell,70,93249,CA,Kern County,Unincorporated,-119.8537112,35.61462223
342,PG&E,,CEC,SUBSTATION,306815,Cadet,70,93268,CA,Kern County,Taft,-119.4035453,35.10678049
343,PG&E,,CEC,SUBSTATION,305663,Carnation Dairy,70,93313,CA,Kern County,Bakersfield,-119.0858067,35.31100608
344,PG&E,,CEC,SUBSTATION,310382,Carneras,70,93249,CA,Kern County,Unincorporated,-119.8052306,35.54109995
345,Other,,CEC,SUBSTATION,306309,Celeron,70,93251,CA,Kern County,Unincorporated,-119.7603817,35.4747136
346,PG&E,,CEC,SUBSTATION,304735,Chalk,70,93252,CA,Kern County,Unincorporated,-119.429419,35.09714151
347,PG&E,,CEC,SUBSTATION,303174,Charca,115,93280,CA,Kern County,Unincorporated,-119.3253139,35.60807501
348,PG&E,,CEC,SUBSTATION,306049,Columbus,115,93306,CA,Kern County,Bakersfield,-118.9398806,35.39840556
349,PG&E,,CEC,SUBSTATION,308995,Copus,70,93311,CA,Kern County,Unincorporated,-119.2789365,35.09339007
350,Other,,CEC,SUBSTATION,303117,Cymric,115,93251,CA,Kern County,Unincorporated,-119.6095695,35.31512502
351,PG&E,,CEC,SUBSTATION,302208,Devils Den,70,93249,CA,Kern County,Unincorporated,-119.9737889,35.77500833
352,Other,,CEC,SUBSTATION,306927,Dexel,115,93308,CA,Kern County,Unincorporated,-119.0211582,35.45555828
353,Other,,CEC,SUBSTATION,300808,Discovery,115,93308,CA,Kern County,Unincorporated,-118.9764344,35.42797818
354,Other,,CEC,SUBSTATION,301581,Double C,115,93308,CA,Kern County,Unincorporated,-119.0460399,35.50103906
355,PG&E,,CEC,SUBSTATION,303798,Eisen,,93307,CA,Kern County,Unincorporated,-118.9717712,35.35577972
356,PG&E,,CEC,SUBSTATION,308944,Elk Hills,70,93268,CA,Kern County,Unincorporated,-119.3766031,35.22606664
357,PG&E,,CEC,SUBSTATION,306798,Famoso,115,93250,CA,Kern County,Unincorporated,-119.2036531,35.60504033
358,PG&E,,CEC,SUBSTATION,307326,Fellows,115,93224,CA,Kern County,Unincorporated,-119.5852944,35.19517779
359,Other,,CEC,SUBSTATION,310454,Frito Lay,,93206,CA,Kern County,Unincorporated,-119.3214819,35.39404669
360,PG&E,,CEC,SUBSTATION,310060,Fruitvale,,93308,CA,Kern County,Bakersfield,-119.092688,35.3772676
361,PG&E,,CEC,SUBSTATION,302966,Ganso,115,93280,CA,Kern County,Unincorporated,-119.4489669,35.50111517
362,Other,,CEC,SUBSTATION,306903,Gardner,70,93268,CA,Kern County,Unincorporated,-119.3361848,35.15360385
363,PG&E,,CEC,SUBSTATION,309604,Goose Lake,115,93280,CA,Kern County,Unincorporated,-119.5798806,35.6016389
364,Other,,CEC,SUBSTATION,304813,Grapevine,70,93243,CA,Kern County,Unincorporated,-118.9261907,34.91833522
365,Other,,CEC,SUBSTATION,304677,Kelley,70,93225,CA,Kern County,Unincorporated,-119.0628496,35.02051185
366,PG&E,,CEC,SUBSTATION,300211,Kern Front,115,93308,CA,Kern County,Unincorporated,-119.0305112,35.50944487
367,PG&E,,CEC,SUBSTATION,303203,Kernridge,115,93251,CA,Kern County,Unincorporated,-119.7396299,35.44250986
368,PG&E,,CEC,SUBSTATION,306458,Lakeview,70,93313,CA,Kern County,Unincorporated,-119.1011222,35.09414443
369,PG&E,,CEC,SUBSTATION,304543,Lamont,115,93307,CA,Kern County,Unincorporated,-118.8614324,35.29677425
370,PG&E,,CEC,SUBSTATION,300679,Lerdo,115,93308,CA,Kern County,Unincorporated,-119.1518273,35.50036603
371,Other,,CEC,SUBSTATION,308439,Lost Hills (Texaco),,93249,CA,Kern County,Unincorporated,-119.7674512,35.66581543
372,PG&E,,CEC,SUBSTATION,302908,Magunden,,93306,CA,Kern County,Unincorporated,-118.9217317,35.36112683
373,PG&E,,CEC,SUBSTATION,306516,Maricopa,70,93268,CA,Kern County,Taft,-119.398181,35.10778002
374,PG&E,,CEC,SUBSTATION,303734,Mc Farland,70,93250,CA,Kern County,McFarland,-119.2768598,35.68838406
375,PG&E,,CEC,SUBSTATION,306607,Sysquoc,70,93251,CA,Kern County,Unincorporated,-119.6623248,35.31982573
376,Other,,CEC,SUBSTATION,300477,Midsun,115,93224,CA,Kern County,Unincorporated,-119.6245472,35.24241942
377,PG&E,"15, 26",CEC,SUBSTATION,300895,Midway,,93206,CA,Kern County,Unincorporated,-119.4523761,35.40368095
378,Other,,CEC,SUBSTATION,303270,Mobil,70,93224,CA,Kern County,Unincorporated,-119.5803103,35.2329709
379,Other,,CEC,SUBSTATION,305753,Moco,70,93252,CA,Kern County,Unincorporated,-119.4070389,35.09082503
380,Other,,CEC,SUBSTATION,301564,Mt. Poso,115,93308,CA,Kern County,Unincorporated,-119.0813493,35.54481199
381,PG&E,,CEC,SUBSTATION,302068,Norco,115,93276,CA,Kern County,Unincorporated,-119.3090374,35.28599981
382,PG&E,,CEC,SUBSTATION,307206,Old River,70,93313,CA,Kern County,Unincorporated,-119.1006862,35.20843056
383,PG&E,,CEC,SUBSTATION,309551,Panama,70,93307,CA,Kern County,Bakersfield,-119.0216521,35.29555607
384,Other,,CEC,SUBSTATION,301433,Petro Lewis,70,93249,CA,Kern County,Unincorporated,-119.7595381,35.517707
385,Other,,CEC,SUBSTATION,304420,Ultra Power,,93308,CA,Kern County,Unincorporated,-119.0754452,35.54776114
386,PG&E,,CEC,SUBSTATION,308428,Rio Bravo,115,93263,CA,Kern County,Unincorporated,-119.2607154,35.44202961
387,PG&E,,CEC,SUBSTATION,306232,Rio Bravo,70,93306,CA,Kern County,Bakersfield,-118.8226315,35.42982347
388,Other,,CEC,SUBSTATION,300494,Rose,70,93307,CA,Kern County,Unincorporated,-118.942802,34.99182935
389,PG&E,,CEC,,,Rosedale,115,93308,CA,Kern County,Unincorporated,-119.077933,35.37716309
390,PG&E,,CEC,SUBSTATION,308921,San Bernard,70,93203,CA,Kern County,Unincorporated,-118.8781167,35.09239722
391,Other,,CEC,SUBSTATION,304147,Santa Fe Energy,115,93224,CA,Kern County,Unincorporated,-119.5823472,35.1933472
392,PG&E,,CEC,SUBSTATION,304816,Semitropic,115,93280,CA,Kern County,Unincorporated,-119.4375241,35.60074571
393,PG&E,,CEC,SUBSTATION,304894,Shafter,115,93263,CA,Kern County,Unincorporated,-119.3178014,35.51390484
394,PG&E,,CEC,SUBSTATION,303310,Badger Creek,115,93308,CA,Kern County,Unincorporated,-119.0297027,35.48395558
395,PG&E,,CEC,SUBSTATION,307733,Smyrna,115,93280,CA,Kern County,Unincorporated,-119.4553416,35.71782151
396,Other,,CEC,SUBSTATION,303250,Stallion,66,93561,CA,Kern County,Tehachapi,-118.5670131,35.10881659
397,PG&E,,CEC,SUBSTATION,306267,Stockdale,230,93313,CA,Kern County,Bakersfield,-119.0676343,35.31705692
398,PG&E,,CEC,SUBSTATION,301560,Berry Petroleum,70,93252,CA,Kern County,Unincorporated,-119.4438304,35.0932291
399,Other,,CEC,SUBSTATION,309706,Taft,115,93268,CA,Kern County,Taft,-119.4820278,35.13594611
400,Other,,CEC,SUBSTATION,310190,Tannehill Electric Co.,70,93252,CA,Kern County,Unincorporated,-119.4406975,35.09175615
401,PG&E,,CEC,SUBSTATION,305592,Tecuya,70,93313,CA,Kern County,Unincorporated,-118.9796384,35.01965139
402,PG&E,,CEC,SUBSTATION,303781,Tejon,70,93307,CA,Kern County,Unincorporated,-118.9551559,35.01965399
403,PG&E,,CEC,SUBSTATION,308923,Temblor,115,93251,CA,Kern County,Unincorporated,-119.6961876,35.38274812
404,Other,,CEC,SUBSTATION,306333,Midset,115,93224,CA,Kern County,Unincorporated,-119.5712604,35.19434121
405,PG&E,,CEC,SUBSTATION,307333,Tupman,115,93314,CA,Kern County,Unincorporated,-119.2706556,35.35416109
406,PG&E,,CEC,SUBSTATION,308624,Twisselman,70,93249,CA,Kern County,Unincorporated,-119.8580981,35.73065651
407,PG&E,,CEC,SUBSTATION,304418,Rio Bravo Poso,115,93308,CA,Kern County,Unincorporated,-119.0065272,35.57653241
408,Other,,CEC,SUBSTATION,305081,Vedder,115,93308,CA,Kern County,Unincorporated,-118.9590486,35.59266231
409,PG&E,,CEC,SUBSTATION,308820,Wasco,115,93280,CA,Kern County,Unincorporated,-119.3261944,35.6018111
410,PG&E,,CEC,SUBSTATION,304041,Weedpatch,70,93307,CA,Kern County,Unincorporated,-118.8800083,35.22374722
411,PG&E,,CEC,SUBSTATION,305777,Wellfield,70,93203,CA,Kern County,Unincorporated,-118.7789744,35.22432026
412,PG&E,,CEC,SUBSTATION,308607,West Park,,93301,CA,Kern County,Bakersfield,-119.0403167,35.37392781
413,PG&E,,CEC,SUBSTATION,309582,Wheeler Ridge,230,93307,CA,Kern County,Unincorporated,-118.9759647,35.08875272
414,PG&E,,CEC,SUBSTATION,308807,Witco,115,93308,CA,Kern County,Unincorporated,-118.9775056,35.42795693
415,Other,,CEC,SUBSTATION,301396,Getty Oil,115,93251,CA,Kern County,Unincorporated,-119.5924379,35.29606803
416,PG&E,,CEC,SUBSTATION,303990,Kern Oil,115,93308,CA,Kern County,Unincorporated,-119.0207361,35.44070561
417,SCE,,CEC,SUBSTATION,309973,Alamo,66,93536,CA,Los Angeles County,Unincorporated,-118.6861278,34.81550555
418,SCE,,CEC,SUBSTATION,308790,Borel,66,93205,CA,Kern County,Unincorporated,-118.5247667,35.58810833
419,SCE,,CEC,SUBSTATION,301406,Breeze,66,93561,CA,Kern County,Unincorporated,-118.3741213,35.12389407
420,SCE,,CEC,SUBSTATION,304943,Browning,66,93250,CA,Kern County,Unincorporated,-119.2045057,35.70369931
421,SCE,,CEC,SUBSTATION,301041,Cal Cement,66,93501,CA,Kern County,Unincorporated,-118.3108221,35.03026569
422,SCE,,CEC,SUBSTATION,310266,Corum,66,93523,CA,Kern County,Unincorporated,-117.9530671,34.94057401
423,SCE,,CEC,SUBSTATION,307260,Cummings,66,93561,CA,Kern County,Unincorporated,-118.4946673,35.10966362
424,SCE,,CEC,SUBSTATION,303312,Delano,66,93215,CA,Kern County,Delano,-119.2424861,35.77551392
